日期,代码,名称,行业,板块,开盘,收盘,最高,最低,成交量,成交额,涨跌幅,振幅,换手率,卖出日,5日后的实际涨跌幅,数据质量问题,是否硬异常,是否软异常
2026-02-12,002378,章源钨业,小金属,深市主板,28.38,30.4,30.4,28.0,105311446.0,3155534395.88,9.9855,8.68,8.8118,2026-02-27,0.3355263157894739,接近涨停极端行情,0,1
2026-02-12,002759,天际股份,电池,深市主板,39.56,39.56,39.56,39.56,8200700.0,324419692.0,-10.0091,0.0,1.6371,2026-02-27,-0.0389282103134479,接近跌停极端行情,0,1
2026-02-12,002842,翔鹭钨业,小金属,深市主板,36.9,38.51,38.51,35.64,84948540.0,3218698225.69,9.9971,8.2,31.6426,2026-02-27,0.0792002077382498,接近涨停极端行情,0,1
2026-02-12,600673,东阳光,综合Ⅱ,沪市主板,33.97,36.58,36.58,33.91,75560946.0,2664312892.17,10.015,8.03,2.5174,2026-03-12,0.0333515582285401,接近涨停极端行情,0,1
2026-02-12,603813,*ST原尚,物流,沪市主板,32.56,32.48,33.6,32.48,338500.0,11031288.0,-5.0015,3.28,0.3223,2026-02-27,0.0347906403940887,接近跌停极端行情,0,1
2026-02-13,000021,深科技,消费电子,深市主板,29.02,32.29,32.29,28.95,242784634.0,7683213776.3,10.017,11.38,15.4499,2026-03-02,0.0359244348095386,接近涨停极端行情,0,1
2026-02-13,603618,杭电股份,电网设备,沪市主板,16.6,14.51,16.76,14.51,118262656.0,1774907722.97,-9.9876,13.96,17.1054,2026-03-02,0.2632667126119916,接近跌停极端行情,0,1
2026-02-24,000603,盛达资源,贵金属,深市主板,47.87,49.72,49.72,47.23,42597724.0,2079964205.92,10.0,5.51,6.3892,2026-03-03,0.0239340305711985,接近涨停极端行情,0,1
2026-02-24,002895,川恒股份,农化制品,深市主板,39.55,42.38,42.38,39.29,15605363.0,640075876.01,9.9922,8.02,2.6156,2026-03-03,-0.0292590844738084,接近涨停极端行情,0,1
2026-02-24,600096,云天化,农化制品,沪市主板,37.06,39.36,39.36,37.03,83030944.0,3209420049.9,10.0056,6.51,4.5547,2026-03-03,0.0462398373983738,接近涨停极端行情,0,1
2026-02-24,600141,兴发集团,农化制品,沪市主板,39.2,41.55,41.55,38.93,45082060.0,1827489403.27,10.0079,6.94,4.0366,2026-03-03,-0.0524669073405535,接近涨停极端行情,0,1
2026-02-24,600176,中国巨石,玻璃玻纤,沪市主板,27.3,28.3,28.3,27.1,127829877.0,3560836651.07,9.9883,4.66,3.1932,2026-03-03,-0.0653710247349823,接近涨停极端行情,0,1
2026-02-24,600330,天通股份,电子化学品Ⅱ,沪市主板,17.38,18.28,18.28,17.21,53258366.0,955497409.14,9.988,6.44,4.3179,2026-03-03,-0.0180525164113786,接近涨停极端行情,0,1
2026-02-24,603272,*ST联翔,家居用品,沪市主板,23.54,25.14,25.35,23.35,4988300.0,122484209.0,6.9787,8.51,4.8137,2026-03-03,-0.1320604614160699,接近涨停极端行情,0,1
2026-02-24,603685,晨丰科技,光学光电子,沪市主板,24.9,27.19,27.19,24.89,8834723.0,235418100.52,9.9919,9.3,4.3852,2026-03-03,0.0367782272894445,接近涨停极端行情,0,1
2026-02-25,002378,章源钨业,小金属,深市主板,31.55,33.55,33.55,30.96,78924352.0,2553373169.21,10.0,8.49,6.6039,2026-03-04,0.3406855439642324,接近涨停极端行情,0,1
2026-02-25,002978,安宁股份,小金属,深市主板,37.77,41.23,41.23,37.66,11025538.0,440875610.02,10.0053,9.53,2.98,2026-03-04,-0.0334707737084646,接近涨停极端行情,0,1
2026-02-25,002989,中天精装,装修装饰Ⅱ,深市主板,27.55,30.28,30.28,27.55,7051860.0,206318399.48,9.9891,9.92,3.8466,2026-03-04,-0.0161822985468956,接近涨停极端行情,0,1
2026-02-25,600096,云天化,农化制品,沪市主板,40.2,43.3,43.3,39.95,173689582.0,7377838402.78,10.0102,8.51,9.5277,2026-03-04,-0.0515011547344109,接近涨停极端行情,0,1
2026-02-25,600206,有研新材,半导体,沪市主板,22.88,24.96,24.96,22.78,75527526.0,1822393959.93,10.0044,9.61,8.9218,2026-03-04,-0.0376602564102565,接近涨停极端行情,0,1
2026-02-25,603826,坤彩科技,非金属材料Ⅱ,沪市主板,18.84,20.57,20.57,18.76,13480676.0,266877398.03,10.0,9.68,2.0575,2026-03-04,0.0320855614973261,接近涨停极端行情,0,1
2026-02-26,002378,章源钨业,小金属,深市主板,35.55,36.91,36.91,35.12,100297804.0,3655133188.81,10.0149,5.34,8.3923,2026-03-05,0.1324844215659713,接近涨停极端行情,0,1
2026-02-26,603867,新化股份,化学制品,沪市主板,33.5,36.48,36.48,33.1,25296713.0,889282731.22,10.0121,10.19,11.7285,2026-03-05,-0.0191885964912279,接近涨停极端行情,0,1
2026-02-27,002261,拓维信息,软件开发,深市主板,33.5,36.52,36.52,33.36,93619814.0,3361531962.86,10.0,9.52,8.1717,2026-03-06,0.0692771084337346,接近涨停极端行情,0,1
2026-02-27,002378,章源钨业,小金属,深市主板,38.54,40.6,40.6,38.52,39952032.0,1590186223.67,9.9973,5.64,3.3429,2026-03-06,0.1009852216748767,接近涨停极端行情,0,1
2026-02-27,002655,共达电声,消费电子,深市主板,15.41,17.12,17.12,15.08,51545637.0,845167684.57,10.0257,13.11,14.2473,2026-03-06,-0.0151869158878505,接近涨停极端行情,0,1
2026-02-27,002842,翔鹭钨业,小金属,深市主板,38.01,41.56,41.56,38.01,41415057.0,1701046480.41,10.0053,9.4,15.4268,2026-03-06,0.0348893166506254,接近涨停极端行情,0,1
2026-02-27,600456,宝钛股份,小金属,沪市主板,40.16,44.35,44.35,40.16,44923684.0,1959291432.31,9.995,10.39,9.4026,2026-03-06,-0.0906426155580609,接近涨停极端行情,0,1
2026-02-27,603618,杭电股份,电网设备,沪市主板,15.36,18.15,18.15,15.09,142573644.0,2410461784.95,10.0,18.55,20.6217,2026-03-06,0.056198347107438,接近涨停极端行情,0,1
2026-03-02,000880,潍柴重机,汽车零部件,深市主板,36.81,34.14,37.78,34.0,52387717.0,1843916428.77,-9.6347,10.01,23.0756,2026-03-09,-0.0439367311072056,接近跌停极端行情,0,1
2026-03-02,002380,科远智慧,IT服务Ⅱ,深市主板,32.0,35.74,35.74,32.0,12011216.0,416511189.04,10.0031,11.51,8.4734,2026-03-09,0.1331841074426412,接近涨停极端行情,0,1
2026-03-02,002842,翔鹭钨业,小金属,深市主板,43.13,45.72,45.72,42.5,71554355.0,3206663753.85,10.0096,7.75,26.6534,2026-03-09,-0.0947069116360455,接近涨停极端行情,0,1
2026-03-02,600547,山东黄金,贵金属,沪市主板,49.0,52.03,52.04,47.43,156807973.0,7750726513.62,9.9767,9.74,4.3384,2026-03-09,-0.0980203728618105,接近涨停极端行情,0,1
2026-03-02,600938,中国海油,油气开采Ⅱ,沪市主板,39.46,39.46,39.46,37.9,177271865.0,6931981525.23,10.0084,4.35,5.9288,2026-03-09,0.0988342625443485,接近涨停极端行情,0,1
2026-03-02,601069,西部黄金,贵金属,沪市主板,38.45,39.89,39.89,36.35,66663676.0,2525345781.07,10.011,9.76,7.514,2026-03-09,-0.0406116821258459,接近涨停极端行情,0,1
2026-03-02,603272,*ST联翔,家居用品,沪市主板,24.48,22.48,24.95,22.48,5785900.0,132982599.6,-10.008,9.89,5.5834,2026-03-09,0.0346975088967971,接近跌停极端行情,0,1
2026-03-03,000603,盛达资源,贵金属,深市主板,53.61,50.91,54.72,50.91,44288767.0,2335976690.53,-10.0053,6.74,6.6428,2026-03-10,-0.0532311923001374,接近跌停极端行情,0,1
2026-03-03,002977,*ST天箭,军工电子Ⅱ,深市主板,32.61,29.71,32.61,29.65,7878280.0,242568158.72,-9.7783,8.99,11.8257,2026-03-10,0.0158195893638504,接近跌停极端行情,0,1
2026-03-03,600938,中国海油,油气开采Ⅱ,沪市主板,41.79,43.41,43.41,41.0,253280221.0,10837477449.27,10.0101,6.11,8.4709,2026-03-10,-0.0559778852798894,接近涨停极端行情,0,1
2026-03-03,603261,*ST立航,航空装备Ⅱ,沪市主板,29.75,28.48,30.06,28.48,899100.0,26242489.6,-5.0033,5.27,1.1601,2026-03-10,0.038623595505618,接近跌停极端行情,0,1
2026-03-03,603678,火炬电子,军工电子Ⅱ,沪市主板,43.0,38.83,43.1,38.78,25479481.0,1031890904.43,-9.7187,10.04,5.3577,2026-03-10,0.0084985835694051,接近跌停极端行情,0,1
2026-03-03,603992,松霖科技,家居用品,沪市主板,35.14,32.11,35.21,32.03,9350478.0,310594651.83,-9.7527,8.94,2.1858,2026-03-10,-0.0819059483027093,接近跌停极端行情,0,1
2026-03-04,603618,杭电股份,电网设备,沪市主板,16.98,20.59,20.59,16.98,98223956.0,1896796794.16,9.9893,19.28,14.207,2026-03-11,0.0004856726566295,接近涨停极端行情,0,1
2026-03-05,603813,*ST原尚,物流,沪市主板,34.46,36.18,36.18,34.46,607200.0,21825916.0,4.9913,4.99,0.5782,2026-03-12,-0.0174129353233831,接近涨停极端行情,0,1
2026-03-05,920187,通领科技,汽车零部件,北交所,45.0,41.89,49.38,41.41,140972.0,635624529.93,41.42,26.91,67.28,2026-03-12,-0.0809262353783719,涨跌幅极端异常;接近涨停极端行情,0,1
2026-03-06,002261,拓维信息,软件开发,深市主板,34.88,39.05,39.05,34.59,204167442.0,7488579383.74,10.0,12.56,17.8211,2026-03-13,-0.0550576184379001,接近涨停极端行情,0,1
2026-03-06,003023,彩虹集团,小家电,深市主板,22.91,25.65,25.65,22.72,12833873.0,324950666.89,9.9914,12.56,12.2109,2026-03-13,-0.0393762183235866,接近涨停极端行情,0,1
2026-03-06,603813,*ST原尚,物流,沪市主板,36.96,37.99,37.99,36.91,1313800.0,49710099.0,5.0028,2.99,1.2511,2026-03-13,-0.1110818636483285,接近涨停极端行情,0,1
2026-03-09,002261,拓维信息,软件开发,深市主板,39.49,42.96,42.96,37.91,340835678.0,13798037420.67,10.0128,12.93,29.7504,2026-03-16,-0.1312849162011173,接近涨停极端行情,0,1
2026-03-09,002730,电光科技,专用设备,深市主板,17.19,19.17,19.17,17.13,29993170.0,553214163.96,9.9828,11.7,8.6678,2026-03-16,0.0266040688575899,接近涨停极端行情,0,1
2026-03-09,601877,正泰电器,电网设备,沪市主板,35.15,39.05,39.05,34.95,92533457.0,3491436647.46,10.0,11.55,4.3059,2026-03-16,-0.078617157490397,接近涨停极端行情,0,1
2026-03-10,002294,信立泰,化学制药,深市主板,49.74,54.01,54.01,49.65,12247470.0,647075390.57,10.0,8.88,1.0989,2026-03-17,0.0846139603777078,接近涨停极端行情,0,1
2026-03-10,600330,天通股份,电子化学品Ⅱ,沪市主板,16.12,17.22,17.22,15.92,131415660.0,2210768730.69,10.0319,8.31,10.6545,2026-03-17,-0.0116144018583042,接近涨停极端行情,0,1
2026-03-11,000062,深圳华强,其他电子Ⅱ,深市主板,23.75420916,26.1276356,26.1276356,23.67443012,36243097.0,918761879.88,9.9916,10.33,3.4685,2026-03-18,0.0549618320610685,接近涨停极端行情,0,1
2026-03-12,603281,江瀚新材,化学制品,沪市主板,29.88,32.81,32.81,29.57,7405128.0,235221952.34,9.9899,10.86,1.9835,2026-03-19,-0.0844254800365743,接近涨停极端行情,0,1
2026-03-12,603978,深圳新星,金属新材料,沪市主板,25.16,27.52,27.52,25.16,10916783.0,297041448.78,9.992,9.43,5.1715,2026-03-19,-0.1678779069767442,接近涨停极端行情,0,1
2026-03-12,603992,松霖科技,家居用品,沪市主板,29.3,32.18,32.18,29.01,10990304.0,334868123.16,10.0171,10.84,2.5369,2026-03-19,-0.0111870727159726,接近涨停极端行情,0,1
2026-03-13,002378,章源钨业,小金属,深市主板,39.9,36.92,40.1,36.92,122250333.0,4634059047.04,-9.9951,7.75,10.2291,2026-03-20,-0.0864030335861323,接近跌停极端行情,0,1
2026-03-13,603261,*ST立航,航空装备Ⅱ,沪市主板,31.0,32.63,32.63,30.71,857189.0,27373421.07,4.9871,6.18,1.106,2026-03-20,-0.0815200735519461,接近涨停极端行情,0,1
2026-03-13,603280,南方路机,工程机械,沪市主板,37.0,40.7,40.7,36.6,8357830.0,331774287.9,10.0,11.08,29.9117,2026-03-20,-0.1265356265356266,接近涨停极端行情,0,1
2026-03-13,603659,璞泰来,电池,沪市主板,29.53922259,32.20202503,32.20202503,29.53922259,67624671.0,2159757611.25,10.0136,9.1,3.1654,2026-03-20,-0.0249922863313791,接近涨停极端行情,0,1
2026-03-13,603813,*ST原尚,物流,沪市主板,33.77,33.77,33.77,33.77,256400.0,8658628.0,-5.007,0.0,0.2442,2026-03-20,-0.0476754515842465,接近跌停极端行情,0,1
2026-03-16,603813,*ST原尚,物流,沪市主板,32.08,32.08,32.08,32.08,247400.0,7936592.0,-5.0044,0.0,0.2356,2026-03-23,-0.0476932668329176,接近跌停极端行情,0,1
2026-03-17,600330,天通股份,电子化学品Ⅱ,沪市主板,19.0,17.02,19.06,17.02,147175021.0,2547858394.77,-9.9947,10.79,11.9321,2026-03-24,-0.0564042303172738,接近跌停极端行情,0,1
2026-03-17,603127,昭衍新药,医疗服务,沪市主板,30.6,29.32,30.6,29.32,28826432.0,854996239.22,-10.0061,3.93,4.5731,2026-03-24,-0.0801500682128241,接近跌停极端行情,0,1
2026-03-17,603685,晨丰科技,光学光电子,沪市主板,26.98,29.65,29.65,26.51,6012633.0,173037963.64,10.0186,11.65,2.9844,2026-03-24,-0.07858347386172,接近涨停极端行情,0,1
2026-03-17,603992,松霖科技,家居用品,沪市主板,30.56,33.3,33.3,30.4,10553584.0,339371461.25,10.0099,9.58,2.4361,2026-03-24,0.0867867867867868,接近涨停极端行情,0,1
2026-03-18,001287,中电港,其他电子Ⅱ,深市主板,22.82,24.64,24.64,22.69,42713073.0,1030664127.4,10.0,8.71,9.7653,2026-03-25,0.0771103896103895,接近涨停极端行情,0,1
2026-03-18,603220,中贝通信,通信服务,沪市主板,25.5,27.56,27.56,25.29,55288151.0,1470520996.95,10.02,9.06,12.7316,2026-03-25,-0.0558780841799709,接近涨停极端行情,0,1
2026-03-18,603489,八方股份,电机Ⅱ,沪市主板,33.51,36.67,36.67,33.44,7546318.0,271071679.69,9.988,9.69,3.2164,2026-03-25,-0.1066266703026999,接近涨停极端行情,0,1
2026-03-18,603618,杭电股份,电网设备,沪市主板,18.37,20.09,20.09,17.73,77395391.0,1480982447.4,10.0219,12.92,11.1944,2026-03-25,0.134892981582877,接近涨停极端行情,0,1
2026-03-18,603813,*ST原尚,物流,沪市主板,30.09,29.17,30.09,29.17,314700.0,9269718.0,-4.9837,3.0,0.2997,2026-03-25,-0.0006856359273227,接近跌停极端行情,0,1
2026-03-18,605058,澳弘电子,元件,沪市主板,32.16,35.49,35.49,32.16,10304114.0,359213459.52,10.0124,10.32,7.2095,2026-03-25,-0.095519864750634,接近涨停极端行情,0,1
2026-03-18,920078,族兴新材,金属新材料,北交所,33.0,35.3,42.89,31.5,199529.0,712465826.68,405.73,163.18,96.39,2026-03-25,-0.2586402266288951,涨跌幅极端异常;接近涨停极端行情;振幅极端异常;换手率极端异常,0,1
2026-03-19,002902,铭普光磁,通信设备,深市主板,21.7,23.96,23.96,21.3,39667833.0,913343902.35,10.0092,12.21,22.3314,2026-03-26,0.1915692821368948,接近涨停极端行情,0,1
2026-03-19,603813,*ST原尚,物流,沪市主板,29.04,30.63,30.63,28.6,1345400.0,39928515.0,5.0051,6.96,1.2812,2026-03-26,-0.0355860267711394,接近涨停极端行情,0,1
2026-03-19,920078,族兴新材,金属新材料,北交所,35.8,36.23,39.98,33.0,166159.0,605766387.96,2.63,19.77,80.27,2026-03-26,-0.3204526635385039,换手率极端异常,0,1
2026-03-20,603322,超讯通信,通信服务,沪市主板,33.8,31.55,34.37,31.55,12764267.0,409844998.24,-9.9857,8.05,8.0998,2026-03-27,-0.0339144215530903,接近跌停极端行情,0,1
2026-03-20,603813,*ST原尚,物流,沪市主板,32.1,32.16,32.16,32.09,267600.0,8599476.0,4.9951,0.23,0.2548,2026-03-27,-0.1274875621890546,接近涨停极端行情,0,1
2026-03-23,000603,盛达资源,贵金属,深市主板,38.29,35.09,38.59,35.09,39000674.0,1422143001.16,-10.0026,8.98,5.8497,2026-03-30,0.1057281276717012,接近跌停极端行情,0,1
2026-03-23,002552,宝鼎科技,元件,深市主板,16.5,15.29,16.55,15.29,11467838.0,181841925.3,-10.0059,7.42,3.112,2026-03-30,0.0712884238064093,接近跌停极端行情,0,1
2026-03-23,002899,英派斯,文娱用品,深市主板,29.37,27.55,30.03,27.55,5968628.0,169972912.22,-9.9967,8.1,4.0384,2026-03-30,0.0453720508166968,接近跌停极端行情,0,1
2026-03-23,603272,*ST联翔,家居用品,沪市主板,21.9,23.98,23.98,21.05,4470869.0,105976129.62,10.0,13.44,4.3144,2026-03-30,0.482485404503753,接近涨停极端行情,0,1
2026-03-23,603358,华达科技,汽车零部件,沪市主板,44.3,40.3,44.37,40.3,6558900.0,277190081.07,-10.0045,9.09,1.4409,2026-03-30,-0.1729528535980148,接近跌停极端行情,0,1
2026-03-23,603813,*ST原尚,物流,沪市主板,32.16,30.55,32.69,30.55,505200.0,15828512.0,-5.0062,6.65,0.4811,2026-03-30,-0.1273322422258592,接近跌停极端行情,0,1
2026-03-23,605058,澳弘电子,元件,沪市主板,31.66,30.0,32.13,30.0,8975187.0,278175897.72,-9.991,6.39,6.2797,2026-03-30,0.1099999999999998,接近跌停极端行情,0,1
2026-03-23,605258,协和电子,元件,沪市主板,33.68,30.87,33.68,30.87,3944800.0,126958839.0,-10.0,8.19,4.4827,2026-03-30,0.0932944606413994,接近跌停极端行情,0,1
2026-03-24,000811,冰轮环境,通用设备,深市主板,16.8,18.11,18.11,16.69,35618091.0,624757394.42,10.0243,8.63,3.6405,2026-03-31,-0.0491441192711209,接近涨停极端行情,0,1
2026-03-24,601606,长城军工,地面兵装Ⅱ,沪市主板,36.48,39.34,39.34,36.0,24380064.0,931941398.16,10.0112,9.34,3.3664,2026-03-31,0.034570411794611,接近涨停极端行情,0,1
2026-03-24,603272,*ST联翔,家居用品,沪市主板,25.1,25.18,26.38,23.09,13349871.0,332835811.89,5.0042,13.72,12.8826,2026-03-31,0.3105639396346307,接近涨停极端行情,0,1
2026-03-24,603358,华达科技,汽车零部件,沪市主板,38.7,36.27,40.19,36.27,12510655.0,466861848.97,-10.0,9.73,2.7485,2026-03-31,-0.0488006617038876,接近跌停极端行情,0,1
2026-03-25,002580,圣阳股份,电池,深市主板,14.17,15.54,15.54,14.0,81062998.0,1203528141.25,9.9788,10.9,17.9209,2026-04-01,0.1814671814671815,接近涨停极端行情,0,1
2026-03-25,002730,电光科技,专用设备,深市主板,23.28,25.86,25.86,23.08,32921932.0,813867399.52,9.9957,11.82,9.5142,2026-04-01,0.1272235112142303,接近涨停极端行情,0,1
2026-03-25,002902,铭普光磁,通信设备,深市主板,25.95,25.95,25.95,25.95,7174100.0,186167895.0,10.0042,0.0,4.0387,2026-04-01,0.1090558766859346,接近涨停极端行情,0,1
2026-03-25,601606,长城军工,地面兵装Ⅱ,沪市主板,40.2,43.27,43.27,39.01,62423368.0,2579483752.5,9.9898,10.83,8.6193,2026-04-01,-0.0711809567829906,接近涨停极端行情,0,1
2026-03-25,603261,*ST立航,航空装备Ⅱ,沪市主板,30.43,31.95,31.95,30.43,670700.0,21259814.0,4.9951,5.0,0.8654,2026-04-01,0.1017214397496089,接近涨停极端行情,0,1
2026-03-25,603272,*ST联翔,家居用品,沪市主板,25.35,26.71,26.99,25.35,10035894.0,263100213.21,6.0763,6.51,9.6846,2026-04-01,0.2384874578809432,接近涨停极端行情,0,1
2026-03-25,603358,华达科技,汽车零部件,沪市主板,32.64,32.64,32.64,32.64,5689800.0,185715072.0,-10.0083,0.0,1.25,2026-04-01,0.1032475490196078,接近跌停极端行情,0,1
2026-03-25,603618,杭电股份,电网设备,沪市主板,20.73,22.8,22.8,20.71,63947732.0,1419438230.36,9.9855,10.08,9.2493,2026-04-01,0.2447368421052631,接近涨停极端行情,0,1
2026-03-26,002730,电光科技,专用设备,深市主板,25.86,23.27,27.0,23.27,55909156.0,1370847322.8,-10.0155,14.42,16.1573,2026-04-02,0.2672969488611947,接近跌停极端行情,0,1
2026-03-26,002902,铭普光磁,通信设备,深市主板,28.0,28.55,28.55,27.51,27813432.0,787010913.94,10.0193,4.01,15.6579,2026-04-02,-0.0318739054290717,接近涨停极端行情,0,1
2026-03-26,603272,*ST联翔,家居用品,沪市主板,27.27,29.38,29.38,26.2,7627202.0,217169262.31,9.9963,11.91,7.3602,2026-04-02,0.0823689584751532,接近涨停极端行情,0,1
2026-03-26,603358,华达科技,汽车零部件,沪市主板,30.5,29.39,30.99,29.38,46430958.0,1400003626.44,-9.9571,4.93,10.2006,2026-04-02,0.2221844164681865,接近跌停极端行情,0,1
2026-03-27,002294,信立泰,化学制药,深市主板,56.2,61.88,61.88,55.8,12391771.0,742606532.3,10.0089,10.81,1.1118,2026-04-03,0.0730446024563671,接近涨停极端行情,0,1
2026-03-27,002842,翔鹭钨业,小金属,深市主板,29.79,33.13,33.13,29.79,36018331.0,1147046969.65,9.9934,11.09,13.4165,2026-04-03,-0.0869302746755207,接近涨停极端行情,0,1
2026-03-27,603127,昭衍新药,医疗服务,沪市主板,27.24,30.24,30.24,27.02,20205981.0,589612135.4,10.0036,11.71,3.2055,2026-04-03,0.2103174603174604,接近涨停极端行情,0,1
2026-03-27,603272,*ST联翔,家居用品,沪市主板,29.21,32.32,32.32,28.38,10012397.0,313853515.65,10.0068,13.41,9.662,2026-04-03,-0.05259900990099,接近涨停极端行情,0,1
2026-03-27,603618,杭电股份,电网设备,沪市主板,21.4,24.28,24.28,20.68,84411493.0,1923856537.83,10.0136,16.31,12.2092,2026-04-03,0.138797364085667,接近涨停极端行情,0,1
2026-03-27,603813,*ST原尚,物流,沪市主板,29.0,28.06,29.3,28.06,1261200.0,35584663.0,-5.0102,4.2,1.201,2026-04-03,-0.2259444048467569,接近跌停极端行情,0,1
2026-03-27,603978,深圳新星,金属新材料,沪市主板,22.86,25.69,25.69,22.86,15930800.0,394732908.86,10.0214,12.12,7.5468,2026-04-03,-0.0864149474503699,接近涨停极端行情,0,1
2026-03-30,000807,云铝股份,工业金属,深市主板,31.02,31.46,31.58,30.21,115459201.0,3566835584.67,9.5023,4.77,3.3293,2026-04-07,0.0476795931341385,接近涨停极端行情,0,1
2026-03-30,603261,*ST立航,航空装备Ⅱ,沪市主板,33.2,34.49,34.49,33.0,1171800.0,40102024.0,4.9924,4.54,1.5119,2026-04-07,-0.0130472600753842,接近涨停极端行情,0,1
2026-03-30,603272,*ST联翔,家居用品,沪市主板,32.32,35.55,35.55,31.41,12843746.0,439532953.01,9.9938,12.81,12.3942,2026-04-07,-0.1527426160337551,接近涨停极端行情,0,1
2026-03-30,603358,华达科技,汽车零部件,沪市主板,30.29,33.33,33.33,30.28,43698111.0,1405859070.13,10.0,10.07,9.6002,2026-04-07,0.0114011401140114,接近涨停极端行情,0,1
2026-03-30,603618,杭电股份,电网设备,沪市主板,24.98,26.71,26.71,24.98,59966385.0,1575221762.56,10.0082,7.13,8.6735,2026-04-07,0.0067390490453014,接近涨停极端行情,0,1
2026-03-30,603813,*ST原尚,物流,沪市主板,26.66,26.66,27.28,26.66,812700.0,21703532.0,-4.9893,2.21,0.7739,2026-04-07,-0.144411102775694,接近跌停极端行情,0,1
2026-03-31,002580,圣阳股份,电池,深市主板,16.12,17.61,17.61,16.06,114913149.0,1916010532.7,9.9938,9.68,25.4042,2026-04-08,-0.1095968199886427,接近涨停极端行情,0,1
2026-03-31,600066,宇通客车,商用车,沪市主板,35.86,35.86,35.86,35.3,33446127.0,1199265614.02,10.0,1.72,1.5107,2026-04-08,0.0237032905744563,接近涨停极端行情,0,1
2026-03-31,603261,*ST立航,航空装备Ⅱ,沪市主板,35.0,36.16,36.21,34.49,1706039.0,61258002.0,4.842,4.99,2.2012,2026-04-08,-0.0235066371681413,接近涨停极端行情,0,1
2026-03-31,603272,*ST联翔,家居用品,沪市主板,36.26,33.0,37.0,32.67,13432161.0,459588259.18,-7.173,12.18,12.962,2026-04-08,0.0039393939393939,接近跌停极端行情,0,1
2026-03-31,603657,春光科技,家电零部件Ⅱ,沪市主板,25.87,27.94,27.94,25.5,5246254.0,142375598.76,10.0,9.61,3.8807,2026-04-08,-0.0168217609162492,接近涨停极端行情,0,1
2026-03-31,603813,*ST原尚,物流,沪市主板,25.33,25.33,26.9,25.33,1400300.0,36085538.0,-4.9887,5.89,1.3334,2026-04-08,-0.054480852743782,接近跌停极端行情,0,1
2026-03-31,603826,坤彩科技,非金属材料Ⅱ,沪市主板,24.8,27.67,27.67,24.61,25673904.0,696678499.38,10.0199,12.17,3.9185,2026-04-08,-0.0028912179255512,接近涨停极端行情,0,1
2026-03-31,920055,隆源股份,汽车零部件,北交所,36.0,37.8,43.11,36.0,142826.0,543820578.45,53.04,28.79,93.35,2026-04-08,-0.101058201058201,涨跌幅极端异常;接近涨停极端行情;换手率极端异常,0,1
2026-04-01,002558,巨人网络,游戏Ⅱ,深市主板,32.3,34.69,34.69,31.95,55955935.0,1874729902.44,9.9873,8.69,2.9442,2026-04-09,-0.0495820121072354,接近涨停极端行情,0,1
2026-04-01,002730,电光科技,专用设备,深市主板,26.05,29.15,29.15,26.0,51739386.0,1450278807.03,10.0,11.89,14.9523,2026-04-09,-0.0699828473413378,接近涨停极端行情,0,1
2026-04-01,002902,铭普光磁,通信设备,深市主板,28.75,28.78,28.78,28.75,16014382.0,460811036.39,10.0153,0.11,9.0155,2026-04-09,0.0017373175816537,接近涨停极端行情,0,1
2026-04-01,002940,昂利康,化学制药,深市主板,31.72,34.88,34.88,31.72,21691006.0,727249671.05,9.9968,9.97,11.7074,2026-04-09,-0.1049311926605505,接近涨停极端行情,0,1
2026-04-01,603813,*ST原尚,物流,沪市主板,25.2,24.06,25.44,24.06,1346000.0,32983985.0,-5.0138,5.45,1.2817,2026-04-09,0.0453034081463008,接近跌停极端行情,0,1
2026-04-02,000762,西藏矿业,能源金属,深市主板,28.31,31.26,31.26,27.88,64691224.0,1982438829.52,9.993,11.89,12.4215,2026-04-10,0.0838131797824697,接近涨停极端行情,0,1
2026-04-02,600885,宏发股份,电网设备,沪市主板,26.95,25.35,27.1,25.34,68606022.0,1760366656.59,-9.9467,6.25,4.4331,2026-04-10,0.0489151873767257,接近跌停极端行情,0,1
2026-04-02,603813,*ST原尚,物流,沪市主板,22.86,22.86,22.86,22.86,78200.0,1787652.0,-4.9875,0.0,0.0745,2026-04-10,0.1552930883639545,接近跌停极端行情,0,1
2026-04-03,002580,圣阳股份,电池,深市主板,16.7,15.37,16.72,15.37,102583185.0,1604942158.88,-10.0117,7.9,22.6784,2026-04-13,0.3584905660377357,接近跌停极端行情,0,1
2026-04-03,603813,*ST原尚,物流,沪市主板,21.72,21.72,21.72,21.72,89300.0,1939596.0,-4.9869,0.0,0.085,2026-04-13,0.2767034990791897,接近跌停极端行情,0,1
2026-04-03,605133,嵘泰股份,汽车零部件,沪市主板,26.0,28.49,28.49,25.89,12672424.0,349774157.1,10.0,10.04,4.4919,2026-04-13,-0.0105300105300104,接近涨停极端行情,0,1
2026-04-07,000062,深圳华强,其他电子Ⅱ,深市主板,24.81128144,26.95534314,26.95534314,24.7315024,54039293.0,1436498320.55,10.0122,9.08,5.1717,2026-04-14,0.0569737328893822,接近涨停极端行情,0,1
2026-04-07,603255,鼎际得,化学制品,沪市主板,26.73,29.4,29.4,26.59,2491900.0,71773212.0,9.9888,10.51,4.1069,2026-04-14,-0.0207482993197278,接近涨停极端行情,0,1
